;nome_do_indicador;tema_(s);periodicidade;fonte;fonte_ibge;ultima_atualizacao;offset;ano_atual;atualizado;atualizado_txt;ultimo_ano_atualizavel;delay_atualizacao
544;Responsáveis por domicílios com rendimento de até 1/2 Salário Mínimo (%);Economia Trabalho e Renda;decenal;Instituto Brasileiro de Geografia e Estatística (IBGE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
545;Frota de ônibus com acessibilidade para pessoas com mobilidade reduzida (%);Acessibilidade e Pessoa com Deficiência,Mobilidade e Segurança no Trânsito,PPA 2018-2021;anual;"Secretaria Municipal de Mobilidade e Trânsito (SMT); São Paulo Transporte (SPTrans)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
546;Número de viagens realizadas pelo serviço ATENDE;Acessibilidade e Pessoa com Deficiência,Mobilidade e Segurança no Trânsito;mensal;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
547;05.05.07 Percentual de Servidoras municipais ativas amarelas (%);Gestão Pública,ODS São Paulo;anual;Secretaria do Governo Municipal (SGM);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
548;Tempo médio de espera para exames prioritários;PPA 2018-2021,Saúde;anual;"Sistema Integrado de Gestão da Assistência à Saúde/SIGA-Saúde; Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
549;Aglomeração de empregos em Serviços - Município em relação ao Estado;Economia Trabalho e Renda;anual;"Relação Anual de Informações Sociais (RAIS); Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
550;12.05.17 Quantidade de resíduos coletados pelos catadores;Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
551;10.01.05 Percentual da renda média dos 40% mais pobres em relação à renda média geral do município (%);Economia Trabalho e Renda,ODS São Paulo;anual;"Pnad Contínua (IBGE); Secretaria Municipal da Fazenda (SF)";True;2020.0;1.0;2022;False;Não;2021.0;-1.0
552;Demanda atendida de vagas em pré-escolas da rede municipal de ensino (%);Educação;anual;"Censo escolar da educação básica do Ministério da Educação (MEC); Secretaria Municipal de Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
553;Solicitações do 156 – Acessibilidade (%);Acessibilidade e Pessoa com Deficiência,Gestão Pública;anual;"Secretaria Municipal da Pessoa com Deficiência (SMPED); Secretaria Municipal de Inovação e Tecnologia (SMIT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
554;07.03.01 Consumo anual de energia da rede de iluminação pública municipal;ODS São Paulo,Zeladoria;anual;ILUME/SMUL;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
555;Cobertura vegetal por m2 (%);Meio Ambiente;anual;"Secretaria Municipal do Verde e Meio Ambiente (SVMA); Secretaria Municipal de Urbanismo e Licenciamento (SMUL)";False;2015.0;1.0;2022;False;Não;2021.0;-6.0
556;Proporção de empregos formais de economia criativa em gastronomia (%);Economia Trabalho e Renda;anual;Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET) - Observatório do Trabalho;False;2019.0;1.0;2022;False;Não;2021.0;-2.0
557;11.02.17 Tempo médio de percurso das linhas do sistema de transporte – pico manhã (min);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"Secretaria Municipal de Mobilidade e Transportes (SMT); São Paulo Transporte (SPTrans)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
558;Número de missões internacionais enviadas pela Prefeitura;Gestão Pública,PPA 2018-2021;anual;Secretaria do Governo Municipal (SGM);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
559;Número de serviços de reabilitação revitalizados.;Acessibilidade e Pessoa com Deficiência,PPA 2018-2021;anual;Secretaria Municipal de Saúde (SMS);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
560;Número de mortes de ocupantes de veículos no trânsito;Mobilidade e Segurança no Trânsito;anual;"Coordenadoria Estadual de Transito de São Paulo (DETRAN-SP), Secretaria de Segurança Pública (SSP); Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
561;Jovens inscritos em serviços públicos de intermediação de mão de obra (%);Economia Trabalho e Renda;anual;Secretaria Municipal de Desenvolvimento Econômico, Trabalho e Turismo (SMDET);False;2014.0;1.0;2022;False;Não;2021.0;-7.0
562;01.0a.02 Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Assistência Social (R$);Assistência Social,ODS São Paulo;anual;"Secretaria Municipal da Assistência Social (SMADS); Secretaria Municipal da Fazenda (SF)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
563;02.02.01 Déficit de altura em crianças menores de cinco anos (%);ODS São Paulo,Saúde;anual;Sistema de Vigilância Alimentar e Nutricional (SISVAN)/Secretaria Municipal de Saúde (SMS)/Coordenação de Epidemiologia e Informação/Secreta (CEInfo);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
564;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Energia (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
565;12.05.04 Resíduo orgânico destinado à compostagem (ton);Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
566;15.07.01 Ocorrências envolvendo animais silvestres (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana e SisVigiFauna - Sistema de Vigilância da Fauna Silvestre da Divisão de Defesa e Vigilância Ambiental - DDVA.";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
567;Servidores municipais ativos com deficiência (%);Acessibilidade e Pessoa com Deficiência,Gestão Pública;anual;Secretaria Municipal de Gestão (SMG);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
568;Proporção de estabelecimentos formais de economia criativa em gastronomia (%);Economia Trabalho e Renda;anual;Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET) - Observatório do Trabalh;False;2019.0;1.0;2022;False;Não;2021.0;-2.0
569;02.02.04 Prevalência de Aleitamento Materno Exclusivo em lactentes até 6 meses (%);ODS São Paulo,Saúde;anual;"Sistema de Vigilância Alimentar e Nutricional (SISVAN)/Secretaria Municipal de Saúde (SMS)/Coordenação de Epidemiologia e Informação/Secreta (CEInfo); Secretaria Municipal da Saúde (SMS)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
570;10.01.03 Taxa de variação da renda per capita dos 40% mais pobres da população do município de São Paulo (%);Economia Trabalho e Renda,ODS São Paulo;anual;"Pnad Contínua (IBGE); Secretaria Municipal da Fazenda (SF)";True;2019.0;1.0;2022;False;Não;2021.0;-2.0
571;Proporção de cura dos casos novos de hanseníase diagnosticados nos anos das coortes (%);PPA 2018-2021,Saúde;anual;Secretaria Municipal de Saúde (Sistema de Informação de Agravos de Notificação - SINAN);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
572;11.05.07 Número de setores com risco hidrológico alto (R3) e risco hidrológico muito alto (R4);Moradia e Saneamento Básico,ODS São Paulo,Zeladoria;anual;Secretaria Municipal de Segurança Urbana (SMSU)/Coordenação Municipal de Defesa Civil (COMDEC)/ Divisão de Prevenção (DPREV);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
573;04.02.03 Alunos por turma da creche da rede pública municipal;Educação,ODS São Paulo;anual;Secretaria Municipal da Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
574;Corredores exclusivos de ônibus (km);Mobilidade e Segurança no Trânsito;anual;"Secretaria Municipal de Mobilidade e Trânsito (SMT); São Paulo Transporte (SPTrans)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
575;Mortes de pedestres no trânsito (por 10 mil veículos);Mobilidade e Segurança no Trânsito;anual;"Coordenadoria Estadual de Trânsito de São Paulo (DETRAN-SP); Secretaria de Segurança Pública (SSP); Companhia de Engenharia de Tráfego (CET); Secretaria Municipal de Mobilidade e Trânsito (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
576;Cobertura populacional estimada de Saúde Bucal na Atenção Básica (%);Saúde;anual;"Ministério da Saúde (MS); Cadastro Nacional de Estabelecimentos de Saúde (CNES); Fundação Sistema Estadual de Análise de Dados (SEADE); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
577;17.01.02 Participação do Imposto Sobre Serviços - ISS na Receita Corrente municipal (%);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
578;16.06.07 Percentual de solicitações concluídas fora do prazo máximo informado nas Cartas de Serviços (%);Direitos Humanos e Cidadania,Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Inovação e Tecnologia (SMIT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
579;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Saneamento (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
580;Taxa de repetência dos alunos no Ensino Médio da rede municipal (%);Educação;anual;"Censo do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2019.0;1.0;2022;False;Não;2021.0;-2.0
581;Proporção de preenchimento do campo “ocupação” nas notificações de agravos relacionados ao trabalho (%);PPA 2018-2021,Saúde;anual;Secretaria Municipal de Saúde (Sistema de Informação de Agravos de Notificação - SINAN);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
582;Taxa de cobertura de coleta de material para exames de triagem neonatal em nascidos vivos na rede SUS (%);Saúde;anual;"Sistema de Informações Sobre Nascidos Vivos (SINASC); Secretaria Municipal da Saúde (SMS)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
583;11.03.01 Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Habitação (%);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
584;Mortes de ocupantes de veículos no trânsito (por 100 mil habitantes);Mobilidade e Segurança no Trânsito,PPA 2018-2021;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Secretaria de Segurança Pública (SSP); Companhia de Engenharia de Tráfego (CET)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
585;Taxa de perda primária média de consultas médicas em Unidades Básicas de Saúde (UBS);PPA 2018-2021,Saúde;anual;Secretaria Municipal de Saúde (SMS);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
586;Taxa de distorção idade-série no Ensino Fundamental da rede municipal (%);Educação;anual;"Censo do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
587;Proporção de estabelecimentos formais em economia criativa (%);Economia Trabalho e Renda;anual;Secretaria Municipal de Desenvolvimento Econômico e Trabalho (SMDET) - Observatório do Trabalho;False;2019.0;1.0;2022;False;Não;2021.0;-2.0
588;População em idade escolar - 4 e 5 anos;População;anual;Fundação Sistema Estadual de Análise de Dados (SEADE);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
589;Índice Médio de Cumprimento de partidas de ônibus;Mobilidade e Segurança no Trânsito;anual;"Secretaria Municipal de Mobilidade e Trânsito (SMT); São Paulo Transporte (SPTrans)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
590;10.01.01 Renda média por pessoa dos 40% mais pobres do município de São Paulo (R$);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
591;15.02.04 Ações em ocupações irregulares (GCM-Ambiental);Meio Ambiente,ODS São Paulo;anual;"Secretaria Municipal de Segurança Urbana (SMSU); SIG-GCM: Sistema de Informações de Gerenciamento da Guarda Civil Metropolitana e Divisão de Defesa e Vigilância Ambiental DDVA/VigiBio/CIA";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
592;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Comércio e Serviços (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
593;11.01.07 Número estimado de domicílios em favelas;Moradia e Saneamento Básico,ODS São Paulo;anual;Secretaria Municipal de Habitação (SEHAB);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
594;Número de alunos beneficiados pelo Programa de Alimentação Escolar;Assistência Social,Educação,PPA 2018-2021;anual;Secretaria Municipal de Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
595;Taxa de abandono escolar no Ensino Fundamental da rede municipal (%);Educação;anual;"Censo do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
596;Fluxo de passageiros nos terminais rodoviários;Turismo;anual;"São Paulo Turismo (SPTuris); Socicam";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
597;16.03.04 Percentual de Órgãos da administração pública municipal com Ouvidorias próprias ou responsáveis por ações de Ouvidoria (%);Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Ouvidoria Geral do Município (OGM)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
598;12.04.01 Coleta de resíduo de saúde (ton);Meio Ambiente,ODS São Paulo;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
599;03.08.03 Cobertura populacional por equipes de Atenção Básica MSP (%);ODS São Paulo,PPA 2018-2021,Saúde;anual;"Cadastro Nacional de Estabelecimentos de Saúde (CNES); Secretaria Municipal da Saúde (SMS) Fundação Estadual Sistema de Análise de Dados (SEADE)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
600;Índice de Desenvolvimento Humano Municipal (IDHM) - Longevidade;Direitos Humanos e Cidadania;decenal;"Programa das Nações Unidas para o Desenvolvimento (PNUD); Instituto de Pesquisa Econômica Aplicada (Ipea); Fundação João Pinheiro (FJP)";False;2010.0;10.0;2022;False;Não;2012.0;-2.0
601;16.0a.02 Número de visitas/rondas efetuadas pela Ronda Guardiã Maria da Penha;ODS São Paulo,Segurança e Violência;anual;Secretaria Municipal de Segurança Urbana (SMSU);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
602;04.07.03 Porcentagem de alunos com educação em tempo integral no Ensino Fundamental – anos finais (%);Educação,ODS São Paulo,PPA 2018-2021;anual;"Censo do Ministério da Educação (MEC); Secretaria Municipal da Educação (SME)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
603;05.05.05 Percentual de Servidoras municipais ativas pardas (%);Gestão Pública,ODS São Paulo;anual;Secretaria do Governo Municipal (SGM);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
604;Quantidade de lâmpadas na iluminação pública;Zeladoria;anual;ILUME - SMUL;False;2020.0;1.0;2022;False;Não;2021.0;-1.0
605;03.01.01 Razão de óbitos de mulheres residentes por causas e condições consideradas de morte materna (por 100.000 nascidos vivos);ODS São Paulo,Saúde;anual;Sistema de Informação sobre Mortalidade (SIM);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
606;01.0a.03 Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Assistência Social (%);Finanças Públicas,ODS São Paulo;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
607;12.05.03 Coleta de resíduo domiciliar - coleta seletiva (ton);ODS São Paulo,Meio Ambiente;anual;"Autoridade Municipal de Limpeza Urbana (Amlurb); Secretaria Municipal das Subprefeituras (SMSUB)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
608;Despesa realizada pela Prefeitura Municipal de São Paulo com a função orçamentária Agricultura (%);Finanças Públicas;anual;Secretaria Municipal da Fazenda (SF);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
609;Proporção de empregos formais no setor de Serviços do Município em relação aos Serviços do Estado (%);Economia Trabalho e Renda;anual;Relação Anual de Informações Sociais (RAIS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
610;16.02.04 Número de Crianças e Adolescentes vítimas de violência sexual;Direitos Humanos e Cidadania,ODS São Paulo,Segurança e Violência;anual;"Secretaria de Segurança Pública (SSP); Secretaria Municipal de Direitos Humanos e Cidadania (SMDHC)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
611;Faixas exclusivas de ônibus implantadas (km);Mobilidade e Segurança no Trânsito;anual;Secretaria Municipal de Mobilidade e Trânsito (SMT);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
612;População com deficiência mental/intelectual (%);Acessibilidade e Pessoa com Deficiência,População;anual;Secretaria Municipal da Pessoa com Deficiência (SMPED);False;2010.0;1.0;2022;False;Não;2021.0;-11.0
613;11.06.01 Emissão de óxidos de Nitrogênio (NOx) pela frota de ônibus municipais;Meio Ambiente,ODS São Paulo,PPA 2018-2021;anual;Secretaria Municipal de Mobilidade e Transportes (SMT);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
614;08.08.01 Número de Notificações de Acidentes de Trabalho no município;ODS São Paulo,Saúde;anual;Tabnet/SINAN/Secretaria Municipal de Saúde (SMS);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
615;Taxa de mortalidade de idosos por causas externas (por 100 mil na mesma faixa etária);Saúde,Segurança e Violência;anual;"Fundação Sistema Estadual de Análise de Dados (SEADE); Sistema de Informação Sobre Mortalidade (SIM); Secretaria Municipal da Saúde (SMS)";False;2018.0;1.0;2022;False;Não;2021.0;-3.0
616;Cobertura da vacina Tríplice Viral (1ª dose) em crianças de 1 a 2 anos de idade (%);Saúde;anual;"Sistema de Informações sobre Nascidos Vivos (SINASC); Sistema Único de Saúde (SUS); Secretaria Municipal da Saúde (SMS); API; SI-PNI; SIGA-BI";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
617;Número de projetos contemplados em programas de fomento da Secretaria Municipal de Cultura;Cultura,PPA 2018-2021;anual;Secretaria Municipal de Cultura (SMC);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
618;03.03.04 Proporção de contatos examinados de casos novos de tuberculose pulmonar com confirmação laboratorial, em residentes do município de São Paulo (%);ODS São Paulo,Saúde;anual;"TBWeb - Secretaria de Estado da Saúde; Secretaria Municipal da Saúde (SMS)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
619;11.01.11 Número de pessoas cadastradas no sistema de cadastro de demanda aberta da COHAB;Moradia e Saneamento Básico,ODS São Paulo;anual;Sistema de Cadastro Ativo (Cadastro de Demanda Habitacional do Município) / Superitendência Social (SUSOC) / Companhia Metropolitana de Habitação de São Paulo (COHAB-SP);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
620;16.03.01 Número de atendimentos de mediação de conflitos nas Casas de Mediação da GCM;Direitos Humanos e Cidadania,ODS São Paulo,PPA 2018-2021,Segurança e Violência;anual;"Secretária de Segurança Pública (SSP); Secretaria Municipal de Segurança Urbana (SMSU)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
621;Alunos da rede municipal de ensino da raça/cor amarela (%);Educação;anual;Secretaria Municipal de Educação (SME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
622;08.03.05 Total de projetos desenvolvidos em equipamentos públicos que fomentam o empreendedorismo (Rede FAB LAB LIVRE SP);Gestão Pública,ODS São Paulo;anual;Secretaria Municipal de Tecnologia e inovação (SMIT);False;2019.0;1.0;2022;False;Não;2021.0;-2.0
623;05.0a.04 Número de termos de Permissão de Uso (TPU) emitidos em nome da mulher da família;Moradia e Saneamento Básico,ODS São Paulo;anual;Sistema Municipal de Informações Habitacionais (Habitasampa)/Secretaria Municipal de Habitação (SEHAB)/Coordenadoria de Regularização Fundiária(CRF)/Divisão de Trabalho Social de Regularização Fundiária(DSR);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
624;09.01.03 Média anual de extensão de infraestrutura cicloviária (ciclovias, ciclofaixas e ciclorrotas) implantada (ao longo do período de vigência dos ODS) (Km);Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"Gestão Urbana - PMSP; Câmara Municipal de São Paulo - CMSP; CET; Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2020.0;1.0;2022;False;Não;2021.0;-1.0
625;Índice de Desenvolvimento Humano Municipal (IDHM) - Renda;Direitos Humanos e Cidadania;decenal;"Programa das Nações Unidas para o Desenvolvimento (PNUD); Instituto de Pesquisa Econômica Aplicada (Ipea); Fundação João Pinheiro (FJP)";False;2010.0;10.0;2022;False;Não;2012.0;-2.0
626;Responsáveis por domicílios com rendimento de mais de 1 até 2 Salários Mínimos (%);Economia Trabalho e Renda;decenal;Instituto Brasileiro de Geografia e Estatística (IBGE);True;2010.0;10.0;2022;False;Não;2012.0;-2.0
627;11.02.15 Número de passageiros transportados pelo serviço de transporte especial com veículos adaptados para pessoas com deficiência ou mobilidade reduzida do Município (Atende);Acessibilidade e Pessoa com Deficiência,Mobilidade e Segurança no Trânsito,ODS São Paulo;anual;"Secretaria Municipal da Pessoa com Deficiência (SMPED); Secretaria Municipal de Mobilidade e Transportes (SMT)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
628;Tempo médio de atendimento para análises clínicas (adulto e infantil) - Exames Parasitológicos;PPA 2018-2021,Saúde;anual;Secretaria Municipal da Saúde (SMS), Sistema Integrado de Gestão da Assistência à Saúde/SIGA-Saúde SP;False;2021.0;1.0;2022;True;Sim;2021.0;0.0
629;16.06.05 Nota média de eficiência da Administração Municipal (0 a 10) no atendimento aos pedidos de Acesso à Informação;Gestão Pública,ODS São Paulo;anual;"Controladoria Geral do Município (CGM); Ouvidoria Geral do Município (OGM) - Divisão de Transparência Passiva (DTP)";False;2021.0;1.0;2022;True;Sim;2021.0;0.0
630;10.07.01 Número de pessoas atendidas pelo Centro de Referência e Atendimento ao Imigrante (CRAI);Direitos Humanos e Cidadania,ODS São Paulo;anual;Secretaria Municipal de Direitos Humanos (SMDHC);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
631;11.01.09 Valores empenhados por ano com atendimento habitacional provisório (Auxílio Aluguel) pela PMSP;Moradia e Saneamento Básico,ODS São Paulo;anual;Departamento de Administração e Finanças – DIF/DAF – Secretaria Municipal de Habitação (SEHAB);False;2020.0;1.0;2022;False;Não;2021.0;-1.0
632;Número de matriculados nos programas de atividade física orientada;Esporte e Lazer;anual;Secretaria Municipal de Esportes e Lazer (SEME);False;2021.0;1.0;2022;True;Sim;2021.0;0.0
